"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CHMP51",7.04980945595662e-113,0.575060384036638,0.66,0.298,1.46135500212525e-108,"pDC","CHMP5"
"CCDC57",1.26419822684042e-112,0.471578466067307,0.588,0.226,2.6205565044175e-108,"pDC","CCDC57"
"R3HDM1",1.69959831643472e-112,0.458692722921451,0.517,0.177,3.52309735013753e-108,"pDC","R3HDM1"
"KIF5B1",1.79061084183265e-112,0.647291952250268,0.814,0.492,3.71175721403491e-108,"pDC","KIF5B"
"CALM23",1.98730109508602e-112,0.599796500020902,0.992,0.882,4.11947644000382e-108,"pDC","CALM2"
"ATP2A3",2.06824893824407e-112,0.459211704216472,0.525,0.18,4.28727322408613e-108,"pDC","ATP2A3"
"TMEM14C2",2.77625238217595e-112,0.540763432229845,0.708,0.336,5.75489356301253e-108,"pDC","TMEM14C"
"FAM96A",4.76474648203263e-112,0.514075183275198,0.633,0.255,9.87684298260543e-108,"pDC","FAM96A"
"MORF4L2",8.46832924867768e-112,0.469976733105582,0.559,0.212,1.7553999699584e-107,"pDC","MORF4L2"
"KTN12",3.15481967964087e-111,0.686451615086148,0.9,0.647,6.53962571392755e-107,"pDC","KTN1"
"MIA3",4.08124509252273e-111,0.591710501028581,0.691,0.334,8.46001295229038e-107,"pDC","MIA3"
"FERMT32",4.53998243676086e-111,0.580512564185861,0.797,0.445,9.41092959316159e-107,"pDC","FERMT3"
"OST4",5.59321080721523e-111,0.456780358184906,0.983,0.899,1.15941666822765e-106,"pDC","OST4"
"RPS289",1.17378759217008e-110,0.429186158596182,1,1,2.43314429980935e-106,"pDC","RPS28"
"TMEM2582",2.16458517457736e-110,0.627131534244638,0.906,0.673,4.48696860838142e-106,"pDC","TMEM258"
"SPART",1.69316628877308e-109,0.439275652987153,0.531,0.182,3.50976439999772e-105,"pDC","SPART"
"PRDX6",3.19116604017731e-108,0.573803106961023,0.82,0.479,6.61496808468355e-104,"pDC","PRDX6"
"ABCE1",3.61437258134678e-108,0.488408069374994,0.614,0.253,7.49223292387374e-104,"pDC","ABCE1"
"PPIA8",4.52447616705136e-108,0.4993831359868,0.997,0.949,9.37878664668077e-104,"pDC","PPIA"
"GLO1",4.93015728375139e-108,0.479999916286245,0.592,0.227,1.02197230334882e-103,"pDC","GLO1"
"GUK17",6.85737838801128e-108,0.638780159379583,0.914,0.698,1.42146596605086e-103,"pDC","GUK1"
"PFDN21",2.89268614547647e-107,0.554223341544248,0.747,0.385,5.99624911095818e-103,"pDC","PFDN2"
"PTRHD1",3.07916662021636e-107,0.493407671530083,0.639,0.268,6.38280448704648e-103,"pDC","PTRHD1"
"SLC39A10",4.10698651059992e-107,0.522161636384124,0.561,0.217,8.51337233782258e-103,"pDC","SLC39A10"
"HHEX",6.98349687570682e-107,0.484648215191164,0.526,0.173,1.44760906736527e-102,"pDC","HHEX"
"ALG5",8.78858009561668e-107,0.442499478037948,0.526,0.182,1.82178476802038e-102,"pDC","ALG5"
"BTAF1",2.89986924148825e-106,0.4820907643598,0.552,0.212,6.011138950681e-102,"pDC","BTAF1"
"RBX12",4.81824133703557e-106,0.589387808451803,0.894,0.595,9.98773246754103e-102,"pDC","RBX1"
"AKIRIN2",1.64577216521626e-105,0.468169190004969,0.583,0.232,3.41152112127678e-101,"pDC","AKIRIN2"
"ERGIC2",1.81939824884577e-105,0.469146675023612,0.595,0.245,3.77143063003239e-101,"pDC","ERGIC2"
"VEZF1",1.94604971566694e-105,0.492891171981435,0.582,0.239,4.03396645560599e-101,"pDC","VEZF1"
"ZNF791",1.96604967251946e-105,0.494454708906605,0.564,0.218,4.0754243661656e-101,"pDC","ZNF791"
"NDUFC22",6.25628659451364e-105,0.562588247959774,0.821,0.504,1.29686564817673e-100,"pDC","NDUFC2"
"TBL1XR11",8.88911838373846e-105,0.574800732346532,0.719,0.349,1.84262534976514e-100,"pDC","TBL1XR1"
"APBB1IP6",2.03558530695906e-104,0.590063260475167,0.879,0.598,4.21956478279544e-100,"pDC","APBB1IP"
"CD683",2.14761894948408e-104,0.478755944596819,0.819,0.33,4.45179932038554e-100,"pDC","CD68"
"PTBP31",2.61884909375589e-104,0.635618309435832,0.813,0.505,5.42861228644659e-100,"pDC","PTBP3"
"DDOST",4.76424422974896e-104,0.521267605267931,0.661,0.298,9.87580186384661e-100,"pDC","DDOST"
"RPL3710",4.85928587365518e-104,0.433101419007015,1,1,1.00728136874998e-99,"pDC","RPL37"
"TULP4",5.41636445172788e-104,0.458404327287768,0.523,0.188,1.12275818719867e-99,"pDC","TULP4"
"SLC35E1",1.49675747207865e-103,0.492809210197788,0.506,0.171,3.10262856387184e-99,"pDC","SLC35E1"
"SLC25A32",2.70210812001512e-103,0.580689915069619,0.937,0.732,5.60119992197933e-99,"pDC","SLC25A3"
"AC103591.3",2.94207961993212e-103,0.61359498403735,0.568,0.22,6.09863684415729e-99,"pDC","AC103591.3"
"MXD42",5.90155505674996e-103,0.523895076879771,0.708,0.358,1.2233333477137e-98,"pDC","MXD4"
"ANKRD115",6.7833365649957e-103,0.61773036512494,0.923,0.699,1.40611783655796e-98,"pDC","ANKRD11"
"PHYKPL",8.35808546833112e-103,0.48293883442856,0.614,0.264,1.73254753673036e-98,"pDC","PHYKPL"
"ACADM",2.07679196388691e-102,0.429447714784863,0.513,0.188,4.30498206194118e-98,"pDC","ACADM"
"ITCH",2.48679134407822e-102,0.481446172342631,0.596,0.247,5.15486977713974e-98,"pDC","ITCH"
"ATP5MC33",1.36852360516329e-101,0.575851143380361,0.902,0.652,2.83681258114299e-97,"pDC","ATP5MC3"
"ARHGAP9",4.66027051891564e-101,0.49623709870506,0.664,0.319,9.66027475866024e-97,"pDC","ARHGAP9"
"ARID1B4",1.13093502500828e-100,0.605477144016352,0.819,0.498,2.34431521333967e-96,"pDC","ARID1B"
"SCAF113",3.32677770337219e-100,0.608040556413672,0.931,0.742,6.89607750132021e-96,"pDC","SCAF11"
"DTNBP1",3.71787257504506e-100,0.439924939862866,0.537,0.199,7.7067780608109e-96,"pDC","DTNBP1"
"CALR4",4.93598837650692e-100,0.613410237619387,0.89,0.626,1.02318103056612e-95,"pDC","CALR"
"ARMCX3",1.12122355478484e-99,0.446041873068639,0.52,0.196,2.3241843067135e-95,"pDC","ARMCX3"
"PHPT11",3.50098139585581e-99,0.483800679633643,0.686,0.337,7.25718433546951e-95,"pDC","PHPT1"
"FBXW11",2.0353302165021e-98,0.41502044594128,0.535,0.211,4.21903600578721e-94,"pDC","FBXW11"
"RBBP4",3.84659395743067e-98,0.539942777912639,0.734,0.401,7.97360461435803e-94,"pDC","RBBP4"
"DYNLL16",9.27569748885783e-98,0.680843988084742,0.835,0.562,1.92275933246534e-93,"pDC","DYNLL1"
"MYL12B7",1.08974385378324e-97,0.48204275978847,0.993,0.909,2.25893003450728e-93,"pDC","MYL12B"
"AKR7A2",2.25680277450908e-97,0.44217761896174,0.571,0.232,4.67812647127988e-93,"pDC","AKR7A2"
"PSENEN",3.11228994425966e-97,0.445708303741008,0.592,0.243,6.45146582545585e-93,"pDC","PSENEN"
"WDFY2",1.05908107797229e-96,0.438137795575707,0.545,0.207,2.19536916652876e-92,"pDC","WDFY2"
"TUT410",1.07391768584904e-96,0.565272633969042,0.79,0.434,2.22612397099648e-92,"pDC","TUT4"
"ARF12",3.03891337600832e-96,0.545160601608471,0.909,0.645,6.29936353712764e-92,"pDC","ARF1"
"CST33",3.30863652792116e-96,0.478263826292678,0.999,0.531,6.85847265872776e-92,"pDC","CST3"
"EEF1A19",3.99456001268367e-96,0.399303926694193,1,1,8.28032345029199e-92,"pDC","EEF1A1"
"ECHDC1",4.31433528055268e-96,0.490490689259947,0.647,0.301,8.94318560305765e-92,"pDC","ECHDC1"
"SH3KBP14",6.55612024193342e-96,0.568809527239587,0.869,0.586,1.35901816495038e-91,"pDC","SH3KBP1"
"IFNAR11",6.60349046975623e-96,0.546599304503782,0.645,0.299,1.36883753947577e-91,"pDC","IFNAR1"
"ARID2",1.10000274368394e-94,0.434566097069469,0.54,0.216,2.28019568738244e-90,"pDC","ARID2"
"ADD15",3.22047126638785e-94,0.544958040258935,0.719,0.385,6.67571488809536e-90,"pDC","ADD1"
"ATP6V0B3",5.79780904762853e-94,0.541183970041093,0.88,0.548,1.20182783748292e-89,"pDC","ATP6V0B"
"SEPT21",6.18927214970855e-94,0.530249805488964,0.792,0.477,1.28297422391309e-89,"pDC","SEPT2"
"PQLC1",2.43711932502896e-93,0.396913212458974,0.503,0.193,5.05190464885253e-89,"pDC","PQLC1"
"COPZ1",4.5308083859386e-93,0.46169265704111,0.634,0.289,9.39191270321212e-89,"pDC","COPZ1"
"MIS18BP16",6.92367740088133e-93,0.564207467231702,0.816,0.479,1.43520908842869e-88,"pDC","MIS18BP1"
"MDM44",1.27676519861556e-92,0.58263319282968,0.818,0.531,2.6466065802102e-88,"pDC","MDM4"
"FAM96B2",2.90816271822839e-92,0.486691667564359,0.753,0.43,6.02833049861563e-88,"pDC","FAM96B"
"NDUFA9",3.55599216146673e-92,0.370512173887666,0.502,0.2,7.37121615150439e-88,"pDC","NDUFA9"
"ETV6",5.36366968311786e-92,0.439410346544761,0.542,0.216,1.1118350886135e-87,"pDC","ETV6"
"ATP2B41",6.97286050854248e-92,0.399254854064228,0.569,0.236,1.44540425481577e-87,"pDC","ATP2B4"
"TTC34",9.64936286333012e-92,0.607955245110062,0.829,0.552,2.0002164279397e-87,"pDC","TTC3"
"FIP1L1",1.21408494988947e-91,0.415232811092249,0.555,0.236,2.51667669262589e-87,"pDC","FIP1L1"
"H2AFV3",1.58452579489286e-91,0.518764352758885,0.83,0.524,3.28456352023341e-87,"pDC","H2AFV"
"CMTM3",2.68067152990095e-91,0.464243685311673,0.614,0.272,5.55676401433169e-87,"pDC","CMTM3"
"TPT16",9.38609426881457e-91,0.34664055531583,1,1,1.94564348098257e-86,"pDC","TPT1"
"COPE2",1.04641568244874e-90,0.539210879288043,0.872,0.592,2.16911506814798e-86,"pDC","COPE"
"TMBIM64",1.10315299120499e-90,0.505191229846221,0.947,0.782,2.28672583546882e-86,"pDC","TMBIM6"
"GLRX5",1.76517424126518e-90,0.432045959360622,0.65,0.306,3.65902968471858e-86,"pDC","GLRX5"
"SEC63",2.05999640081125e-90,0.533072925406419,0.638,0.299,4.27016653924164e-86,"pDC","SEC63"
"GTF2A2",2.41459215523225e-90,0.463146793505635,0.706,0.371,5.00520807858092e-86,"pDC","GTF2A2"
"JTB",4.17648410528433e-90,0.515936917515181,0.872,0.631,8.65743390184388e-86,"pDC","JTB"
"EIF4G21",1.10619903836114e-89,0.539476885856869,0.922,0.701,2.29303998661881e-85,"pDC","EIF4G2"
"SEC61A1",1.17177369899267e-89,0.410858154623704,0.508,0.196,2.4289697006419e-85,"pDC","SEC61A1"
"NENF",2.05200702217843e-89,0.445477455051388,0.575,0.241,4.25360535627366e-85,"pDC","NENF"
"HIST1H1C7",3.57510492915364e-89,0.790636936908592,0.726,0.435,7.41083500764259e-85,"pDC","HIST1H1C"
"TRABD",4.31786310639471e-89,0.483429759585171,0.691,0.361,8.95049843324559e-85,"pDC","TRABD"
"PCM14",4.90749721242225e-89,0.568412046695819,0.815,0.54,1.01727509716301e-84,"pDC","PCM1"
"DNM2",5.15044689590788e-89,0.450442621727545,0.568,0.249,1.06763613705274e-84,"pDC","DNM2"
"ZMYM2",2.13880317611738e-88,0.519569237024805,0.647,0.31,4.43352510377371e-84,"pDC","ZMYM2"
"ANKRD36C",2.67856570977667e-88,0.438615492825174,0.569,0.241,5.55239885979606e-84,"pDC","ANKRD36C"
"HNRNPAB",3.7756744562207e-88,0.522782522596979,0.718,0.384,7.8265955802999e-84,"pDC","HNRNPAB"
"ARL6IP11",8.19834313127023e-88,0.48277277783783,0.685,0.364,1.69943454768101e-83,"pDC","ARL6IP1"
"AFF1",1.34791374947583e-87,0.404670218624816,0.513,0.196,2.79409041128845e-83,"pDC","AFF1"
"RBBP7",2.5924244932891e-86,0.427164816701809,0.636,0.294,5.37383673213897e-82,"pDC","RBBP7"
"TAPBP5",3.03643395138175e-86,0.525258852695952,0.882,0.65,6.29422393781923e-82,"pDC","TAPBP"
"SLC44A2",4.51614315492012e-86,0.409607085238456,0.546,0.223,9.36151314583391e-82,"pDC","SLC44A2"
"DR1",4.54728611660509e-86,0.48780510199136,0.635,0.313,9.42606939111069e-82,"pDC","DR1"
"GGNBP2",7.31343512327191e-86,0.549970167498962,0.8,0.496,1.51600196670303e-81,"pDC","GGNBP2"
"FKBP3",2.63837706392473e-85,0.462595799619702,0.621,0.288,5.46909181580957e-81,"pDC","FKBP3"
"COX5A5",3.08850534954747e-85,0.525104490143242,0.819,0.517,6.40216273907694e-81,"pDC","COX5A"
"POMP6",8.43398696290138e-85,0.494732897101044,0.836,0.553,1.74828115753983e-80,"pDC","POMP"
"FBXW5",1.11029802304167e-84,0.444112876923743,0.646,0.322,2.30153677196307e-80,"pDC","FBXW5"
"RPL7A9",2.89662581008599e-84,0.378040528838727,1,1,6.00441564172725e-80,"pDC","RPL7A"
"HMGN32",3.15650812581869e-84,0.534268211001623,0.763,0.453,6.54312569400956e-80,"pDC","HMGN3"
"TTC37",4.67591211394306e-84,0.504246726800667,0.621,0.297,9.69269822099257e-80,"pDC","TTC37"
"LPXN",5.87685308138491e-84,0.423170638090164,0.539,0.225,1.21821287524028e-79,"pDC","LPXN"
"UBB5",6.22367656816505e-84,0.48830339912197,0.973,0.872,1.29010591581493e-79,"pDC","UBB"
"RPN1",1.13285515320662e-83,0.454900808356404,0.6,0.274,2.348295447082e-79,"pDC","RPN1"
"RASSF21",1.19904410086513e-83,0.428509274394441,0.612,0.268,2.48549851668333e-79,"pDC","RASSF2"
"TXNL4A",1.22263905509893e-83,0.455747872132063,0.717,0.395,2.53440849731457e-79,"pDC","TXNL4A"
"PRKCD2",2.41815960452989e-83,0.375724885259419,0.526,0.206,5.01260304423001e-79,"pDC","PRKCD"
"SERF25",3.30587463695266e-83,0.36580403245494,1,0.992,6.85274753493917e-79,"pDC","SERF2"
"PGGT1B",4.33312226963895e-83,0.39270448478365,0.511,0.215,8.98212915273459e-79,"pDC","PGGT1B"
"ARPC5L6",4.62292254015065e-83,0.448029981055979,0.677,0.345,9.58285613347828e-79,"pDC","ARPC5L"
"TMEM208",8.55930309484966e-83,0.375878580697559,0.568,0.258,1.77425793853139e-78,"pDC","TMEM208"
"C1QBP5",1.17792085752489e-82,0.512007264693974,0.774,0.457,2.44171214556335e-78,"pDC","C1QBP"
"ADPGK1",2.21675934563235e-82,0.431148691940038,0.609,0.288,4.5951204475613e-78,"pDC","ADPGK"
"TCEAL8",2.72742194107655e-82,0.388334629435515,0.535,0.22,5.65367294165757e-78,"pDC","TCEAL8"
"EIF4G3",2.94950807412571e-82,0.382271130765258,0.535,0.225,6.11403528685519e-78,"pDC","EIF4G3"
"RPS224",7.41755014698154e-82,0.381909884317601,1,1,1.5375839699678e-77,"pDC","RPS2"
"HIST1H1D7",1.26667279587579e-81,0.944354615942023,0.754,0.498,2.62568603857092e-77,"pDC","HIST1H1D"
"M6PR3",1.82245477852109e-81,0.549419127120449,0.785,0.491,3.77776651039636e-77,"pDC","M6PR"
"SMU1",3.06084397500453e-81,0.432467834502225,0.625,0.311,6.34482347578689e-77,"pDC","SMU1"
"LAPTM4A3",8.04445228303262e-81,0.484697974677829,0.736,0.408,1.66753451374983e-76,"pDC","LAPTM4A"
"DBI5",1.49071114841055e-80,0.506477085097126,0.902,0.688,3.09009513954024e-76,"pDC","DBI"
"CARHSP11",1.94643569258544e-80,0.356715001267877,0.534,0.236,4.03476654716035e-76,"pDC","CARHSP1"
"CAPRIN1",2.60511364629955e-80,0.467926962588539,0.63,0.31,5.40014007741434e-76,"pDC","CAPRIN1"
"OS91",3.06180880833155e-80,0.508251369520342,0.679,0.366,6.34682347879047e-76,"pDC","OS9"
"CIRBP11",5.15705691660753e-80,0.466445053636219,0.965,0.817,1.06900632824358e-75,"pDC","CIRBP"
"SMIM19",7.29931113522077e-80,0.363994376723203,0.51,0.213,1.51307420521991e-75,"pDC","SMIM19"
"COX7A2L2",9.13019985538299e-80,0.498743819715796,0.833,0.552,1.89259912802234e-75,"pDC","COX7A2L"
"ZRANB28",1.16206107091331e-79,0.491188331271463,0.879,0.621,2.4088363938962e-75,"pDC","ZRANB2"
"PHC3",1.56868887131091e-79,0.421164864995912,0.569,0.257,3.25173516134039e-75,"pDC","PHC3"
"HSPA54",1.58131996212069e-79,0.517610535565108,0.794,0.498,3.27791814947997e-75,"pDC","HSPA5"
"SUMO31",2.26014255839438e-79,0.487240723941689,0.679,0.365,4.6850495092957e-75,"pDC","SUMO3"
"PBX2",2.98668871498621e-79,0.389009513763783,0.539,0.23,6.19110703729491e-75,"pDC","PBX2"
"MAP3K21",4.96258866361587e-79,0.508871097454689,0.713,0.392,1.02869500408093e-74,"pDC","MAP3K2"
"PTPN22",6.03501852637822e-79,0.47730883061662,0.742,0.435,1.25099899033294e-74,"pDC","PTPN2"
"NOP56",6.42944368178433e-79,0.479940757598208,0.653,0.333,1.33275938079707e-74,"pDC","NOP56"
"MAP4K45",7.10166133930026e-79,0.530046156984721,0.733,0.417,1.47210337902355e-74,"pDC","MAP4K4"
"HNRNPU4",9.46380028728006e-79,0.505804630255461,0.979,0.894,1.96175116155028e-74,"pDC","HNRNPU"
"GNG53",1.00556319500262e-78,0.498682184478382,0.925,0.681,2.08443194692092e-74,"pDC","GNG5"
"BTG21",1.02413397526205e-78,0.735439245741491,0.878,0.642,2.1229273173207e-74,"pDC","BTG2"
"TRIM441",1.55640543170496e-78,0.517301582565066,0.725,0.424,3.22627281938122e-74,"pDC","TRIM44"
"PRMT1",1.81126571565699e-78,0.403638398807725,0.621,0.312,3.75457270198538e-74,"pDC","PRMT1"
"ILF2",4.18250644390192e-78,0.400714287250179,0.612,0.298,8.66991760756429e-74,"pDC","ILF2"
"PMF1",7.61460080640431e-78,0.370869268851318,0.552,0.249,1.57843060115955e-73,"pDC","PMF1"
"KATNBL1",1.15350598871084e-77,0.378957064487244,0.526,0.226,2.3911025639987e-73,"pDC","KATNBL1"
"SENP6",2.63660274402872e-77,0.464039847213979,0.672,0.377,5.46541382809712e-73,"pDC","SENP6"
"TMEM131",3.52138187384096e-77,0.395882661820372,0.513,0.22,7.29947248628493e-73,"pDC","TMEM131"
"EEF1B210",9.38119113872857e-77,0.437760697058569,1,0.982,1.94462711114705e-72,"pDC","EEF1B2"
"ARF3",1.15809209062566e-76,0.383173994489493,0.555,0.251,2.40060909465793e-72,"pDC","ARF3"
"PSMA22",1.45242097579597e-76,0.46324898151337,0.721,0.41,3.01072344072746e-72,"pDC","PSMA2"
"FYTTD1",1.52289680831446e-76,0.513091666962036,0.583,0.286,3.15681279395504e-72,"pDC","FYTTD1"
"ZNF428",1.64276865574578e-76,0.411200425771515,0.6,0.279,3.40529514649542e-72,"pDC","ZNF428"
"UNC1192",2.00312570974165e-76,0.373974371089616,0.505,0.201,4.15227928372347e-72,"pDC","UNC119"
"INTS10",2.93166339681957e-76,0.383738102041867,0.523,0.234,6.07704505526729e-72,"pDC","INTS10"
"TMEM179B1",9.63550468963834e-76,0.404735634592897,0.589,0.282,1.99734376711513e-71,"pDC","TMEM179B"
"SEPT611",5.42120645989841e-75,0.492501658631502,0.859,0.59,1.12376188707234e-70,"pDC","SEPT6"
"PPP6R1",6.24699482667472e-75,0.41193757961556,0.583,0.285,1.2949395576214e-70,"pDC","PPP6R1"
"BTK2",8.02764307610931e-75,0.371173028365899,0.505,0.209,1.6640501332467e-70,"pDC","BTK"
"INPP4A",9.18693152952071e-75,0.414115865466966,0.515,0.227,1.90435903675435e-70,"pDC","INPP4A"
"SCAMP2",9.88110190529394e-75,0.395428799875389,0.609,0.301,2.04825361394838e-70,"pDC","SCAMP2"
"DUSP221",1.6078459062161e-74,0.396855502762939,0.526,0.233,3.33290377899535e-70,"pDC","DUSP22"
"PPP1R15A3",1.8532726614093e-74,0.247768150486006,0.769,0.398,3.84164889983533e-70,"pDC","PPP1R15A"
"BUD23",3.6003861812063e-74,0.375287288861531,0.534,0.241,7.46324051502253e-70,"pDC","BUD23"
"FCGRT3",8.04966668279869e-74,0.431168915405109,0.837,0.427,1.66861540667734e-69,"pDC","FCGRT"
"NCF41",8.52911131593283e-74,0.457779481651505,0.52,0.221,1.76799948467972e-69,"pDC","NCF4"
"RPL10A11",1.36926156244297e-73,0.399710897869555,1,0.998,2.83834229278803e-69,"pDC","RPL10A"
"FLOT1",2.62245531389847e-73,0.393369160335758,0.562,0.266,5.43608762018014e-69,"pDC","FLOT1"
"PDCD48",3.34995324208692e-73,0.522847902272263,0.83,0.572,6.94411807552198e-69,"pDC","PDCD4"
"BRK11",6.30596911810916e-73,0.458626175361148,0.875,0.647,1.30716433849285e-68,"pDC","BRK1"
"NHLRC3",6.57744883684264e-73,0.366380692750681,0.519,0.234,1.36343936938911e-68,"pDC","NHLRC3"
"ARFGAP3",1.2080922940544e-72,0.409413269598424,0.566,0.268,2.50425451634536e-68,"pDC","ARFGAP3"
"GNB13",1.5665976915275e-72,0.492310742660035,0.808,0.532,3.24740035476736e-68,"pDC","GNB1"
"NR3C11",2.01608943244663e-72,0.54883246450017,0.75,0.442,4.17915178451863e-68,"pDC","NR3C1"
"RPS710",2.38220447180871e-72,0.340885192274087,1,1,4.93807164961227e-68,"pDC","RPS7"
"MAPRE2",9.94962973631803e-72,0.329690850892154,0.501,0.22,2.06245874804137e-67,"pDC","MAPRE2"
"TMEM594",1.20429220026588e-71,0.445036620203968,0.84,0.622,2.49637730193115e-67,"pDC","TMEM59"
"COX7A24",1.25732578365306e-71,0.432764357886212,0.938,0.792,2.60631061693444e-67,"pDC","COX7A2"
"STOML2",3.86793687594332e-71,0.353024775601101,0.521,0.221,8.0178463501429e-67,"pDC","STOML2"
"CLTC1",4.57785940321061e-71,0.43721327714518,0.634,0.321,9.48944475691528e-67,"pDC","CLTC"
"GLIPR13",6.26306676241928e-71,0.490540990684008,0.843,0.509,1.29827110918189e-66,"pDC","GLIPR1"
"ESD",7.58124184461668e-71,0.387670968642842,0.625,0.32,1.57151562197059e-66,"pDC","ESD"
"LAMTOR55",1.07150319246404e-70,0.427406653248413,0.764,0.472,2.2211189676587e-66,"pDC","LAMTOR5"
"LARS",1.32367870764394e-70,0.449941875985033,0.664,0.377,2.74385359307513e-66,"pDC","LARS"
"PSMA3",2.84566332833841e-70,0.396088555953245,0.628,0.333,5.8987755133127e-66,"pDC","PSMA3"
"DDIT45",3.63718131773862e-70,0.634655333174447,0.764,0.487,7.53951315354038e-66,"pDC","DDIT4"
"CCDC1071",7.47446792633614e-70,0.372188042713743,0.592,0.284,1.54938245645022e-65,"pDC","CCDC107"
"GTF2I1",8.83037616208016e-70,0.461750953341755,0.787,0.509,1.8304486746376e-65,"pDC","GTF2I"
"NDUFAF3",1.63842108168624e-69,0.40784678805072,0.612,0.311,3.39628306022741e-65,"pDC","NDUFAF3"
"IGF2R2",1.77716924896965e-69,0.410811008729453,0.56,0.269,3.68389413618918e-65,"pDC","IGF2R"
"ERGIC3",1.8448183026326e-69,0.373284260150242,0.591,0.302,3.82412385952712e-65,"pDC","ERGIC3"
"SEC31A1",2.08490376601611e-69,0.439783950412276,0.672,0.373,4.32179701657479e-65,"pDC","SEC31A"
"CDC403",2.77698066388676e-69,0.444944410222195,0.717,0.421,5.75640321817087e-65,"pDC","CDC40"
"TOMM201",3.41799709941806e-69,0.455896865347231,0.908,0.739,7.0851661873837e-65,"pDC","TOMM20"
"DPP7",4.34102379107251e-69,0.448464491143724,0.703,0.426,8.99850821651421e-65,"pDC","DPP7"
"FAM49B4",5.08194117308401e-69,0.436108656393919,0.856,0.603,1.05343558576858e-64,"pDC","FAM49B"
"EIF3L1",5.29620374060526e-69,0.461965942393084,0.88,0.673,1.09785007339007e-64,"pDC","EIF3L"
"SUMF2",5.74163192709438e-69,0.38138609462437,0.567,0.283,1.19018288216739e-64,"pDC","SUMF2"
"LUC7L37",1.06855319703257e-68,0.495133513805755,0.952,0.761,2.21500392212881e-64,"pDC","LUC7L3"
"PIM32",1.25129730920952e-68,0.516539055125337,0.67,0.333,2.59381419226041e-64,"pDC","PIM3"
"CCDC692",1.39243962447838e-68,0.480003655055261,0.707,0.421,2.88638809758123e-64,"pDC","CCDC69"
"RPS138",2.84758940917684e-68,0.311310920738939,1,1,5.90276808628268e-64,"pDC","RPS13"
"ANAPC112",8.73478581280753e-68,0.433231105664259,0.719,0.44,1.81063375113687e-63,"pDC","ANAPC11"
"NUTM2B-AS1",1.8904245954714e-67,0.376948951344415,0.562,0.287,3.91866114395266e-63,"pDC","NUTM2B-AS1"
"PLEKHJ1",2.89217483197239e-67,0.362168837591954,0.585,0.298,5.99518920919557e-63,"pDC","PLEKHJ1"
"PNISR9",3.80500425988358e-67,0.414896847162001,0.981,0.9,7.88739333031268e-63,"pDC","PNISR"
"DAD11",3.986777876274e-67,0.450614796278391,0.823,0.589,8.26419185972838e-63,"pDC","DAD1"
"PIK3AP13",4.04148320594882e-67,0.404910497745187,0.56,0.25,8.37759053761131e-63,"pDC","PIK3AP1"
"TRA2B4",6.30854667935451e-67,0.522944448163622,0.856,0.642,1.3076986411634e-62,"pDC","TRA2B"
"UBL54",9.92480665097299e-67,0.401521445192234,0.955,0.815,2.05731317068019e-62,"pDC","UBL5"
"NDUFA43",1.04871010498793e-66,0.420257765550445,0.97,0.849,2.17387117662949e-62,"pDC","NDUFA4"
"MED13L3",1.80087881452954e-66,0.447227137176566,0.649,0.362,3.73304169463829e-62,"pDC","MED13L"
