"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AHSA11",1.95932857031298e-56,0.4384272254869,0.546,0.258,4.06149219340178e-52,"NK Proliferating","AHSA1"
"TXNL4A3",6.11488053270044e-56,0.475015935851723,0.69,0.396,1.26755358562347e-51,"NK Proliferating","TXNL4A"
"PLAC86",7.22849084526045e-56,0.609638931757463,0.887,0.654,1.49839386731404e-51,"NK Proliferating","PLAC8"
"SRSF41",8.03012212336052e-56,0.514905820070344,0.737,0.467,1.6645640149514e-51,"NK Proliferating","SRSF4"
"CDKN2D4",9.309458364204e-56,0.626784562445546,0.772,0.498,1.92975762431585e-51,"NK Proliferating","CDKN2D"
"CCDC82",1.2346672418886e-55,0.486914938781397,0.551,0.268,2.55934172571088e-51,"NK Proliferating","CCDC82"
"UQCRQ4",1.89702558307255e-55,0.528112371310586,0.81,0.555,3.9323443311511e-51,"NK Proliferating","UQCRQ"
"XRCC61",2.13588792855012e-55,0.512192682345532,0.786,0.523,4.42748208709154e-51,"NK Proliferating","XRCC6"
"FKBP113",2.92991485590263e-55,0.423393030193644,0.531,0.236,6.07342050480057e-51,"NK Proliferating","FKBP11"
"PSMD21",4.29563654385756e-55,0.444404093692448,0.586,0.301,8.90442499176234e-51,"NK Proliferating","PSMD2"
"RASA22",5.71210890734322e-55,0.433722072872529,0.622,0.315,1.18406305540318e-50,"NK Proliferating","RASA2"
"ABCF11",8.55371769667707e-55,0.478535061684834,0.679,0.379,1.77310014134419e-50,"NK Proliferating","ABCF1"
"ATP2B41",9.02669129625399e-55,0.402231625503268,0.522,0.237,1.87114283880049e-50,"NK Proliferating","ATP2B4"
"UBL53",1.78735659433153e-54,0.523608276590224,0.932,0.815,3.70501148438984e-50,"NK Proliferating","UBL5"
"GPR652",2.7383807688832e-54,0.506998939861154,0.639,0.336,5.67638949581798e-50,"NK Proliferating","GPR65"
"TRIM281",5.71331621598257e-54,0.436423283353754,0.509,0.238,1.18431331841103e-49,"NK Proliferating","TRIM28"
"TMX41",7.14215006293441e-54,0.496739658693264,0.615,0.322,1.48049628654567e-49,"NK Proliferating","TMX4"
"CHD43",1.13296538268331e-53,0.559850393729621,0.761,0.482,2.34852394176423e-49,"NK Proliferating","CHD4"
"DNAJC212",1.30857397007044e-53,0.468897003116175,0.639,0.341,2.71254298255902e-49,"NK Proliferating","DNAJC21"
"TAP13",2.22107491786566e-53,0.424615524482773,0.591,0.306,4.60406619724372e-49,"NK Proliferating","TAP1"
"CD300A3",4.04458384770504e-53,0.424632824894954,0.535,0.247,8.38401785790777e-49,"NK Proliferating","CD300A"
"POLR2L4",4.59776025081292e-53,0.541931273150798,0.845,0.626,9.53069722391011e-49,"NK Proliferating","POLR2L"
"SSNA13",4.88321642276876e-53,0.478735886562807,0.659,0.378,1.01224193227574e-48,"NK Proliferating","SSNA1"
"PGAM14",5.28266218401929e-53,0.510155441099295,0.745,0.466,1.09504304412536e-48,"NK Proliferating","PGAM1"
"SUMO33",6.00616639201631e-53,0.500055795663269,0.651,0.365,1.24501823140106e-48,"NK Proliferating","SUMO3"
"PITHD11",6.28132233259813e-53,0.407451044397529,0.5,0.233,1.30205530632427e-48,"NK Proliferating","PITHD1"
"NDUFC24",6.76453568411909e-53,0.493249316310015,0.772,0.505,1.40222060196105e-48,"NK Proliferating","NDUFC2"
"CD964",9.11705503013304e-53,0.396529037204296,0.575,0.271,1.88987433719628e-48,"NK Proliferating","CD96"
"SEPT69",1.76158608129626e-52,0.54037458194731,0.843,0.591,3.65159178791902e-48,"NK Proliferating","SEPT6"
"MAGOH1",1.96646178155385e-52,0.470426100792447,0.675,0.403,4.07627862698298e-48,"NK Proliferating","MAGOH"
"FAM129A1",2.00264081174602e-52,0.438683157644948,0.513,0.236,4.15127413866832e-48,"NK Proliferating","FAM129A"
"POMP7",2.4433227156982e-52,0.549854417884831,0.799,0.554,5.0647636573708e-48,"NK Proliferating","POMP"
"G3BP11",4.67131068871484e-52,0.468528439917958,0.626,0.343,9.68315992663699e-48,"NK Proliferating","G3BP1"
"ATP5MF6",6.72079601824521e-52,0.503907319088483,0.859,0.67,1.39315380662205e-47,"NK Proliferating","ATP5MF"
"SDF41",1.13843254532028e-51,0.441845702284042,0.595,0.313,2.35985682319441e-47,"NK Proliferating","SDF4"
"PSME15",1.19535451527135e-51,0.498575258461791,0.958,0.844,2.47785037470599e-47,"NK Proliferating","PSME1"
"FUBP12",1.37899777256115e-51,0.465493908978066,0.633,0.352,2.85852448274202e-47,"NK Proliferating","FUBP1"
"VDAC15",1.53491392629885e-51,0.498424978527701,0.681,0.406,3.18172307782488e-47,"NK Proliferating","VDAC1"
"SPCS34",2.17668278301178e-51,0.498400948539616,0.755,0.504,4.51204574090511e-47,"NK Proliferating","SPCS3"
"RAB8A5",2.29849768144341e-51,0.469401904919659,0.741,0.443,4.76455584386404e-47,"NK Proliferating","RAB8A"
"ACTG14",3.93481946129344e-51,0.726591201618511,0.993,0.977,8.15648726131518e-47,"NK Proliferating","ACTG1"
"PSMB15",4.26819972252236e-51,0.45301069906289,0.861,0.668,8.8475512048166e-47,"NK Proliferating","PSMB1"
"TES2",8.53463174065467e-51,0.484288436820128,0.697,0.419,1.76914381352031e-46,"NK Proliferating","TES"
"MIF2",5.92859238465799e-50,0.480431336348332,0.631,0.363,1.22893791541576e-45,"NK Proliferating","MIF"
"SCP23",1.62199561349664e-49,0.45746390664616,0.726,0.464,3.36223470721719e-45,"NK Proliferating","SCP2"
"NDUFB112",1.64423742729079e-49,0.478558387389646,0.881,0.7,3.40833976303108e-45,"NK Proliferating","NDUFB11"
"LITAF6",2.2418006645864e-49,0.468142280124915,0.845,0.563,4.64702859762114e-45,"NK Proliferating","LITAF"
"PLEK5",2.31829821171305e-49,0.201505678298928,0.898,0.573,4.80560036305997e-45,"NK Proliferating","PLEK"
"UBE2L34",2.71335896983068e-49,0.481709490704535,0.772,0.52,5.62452180856201e-45,"NK Proliferating","UBE2L3"
"BAX4",2.81828514905862e-49,0.55715314427436,0.746,0.483,5.84202328548361e-45,"NK Proliferating","BAX"
"FRG11",2.95518062250881e-49,0.47748850567811,0.682,0.398,6.12579391239851e-45,"NK Proliferating","FRG1"
"MYL12B7",5.01100797992029e-49,0.431621742527679,0.985,0.909,1.03873184415768e-44,"NK Proliferating","MYL12B"
"MCRIP1",6.74790955381691e-49,0.44092104671634,0.551,0.275,1.39877417141071e-44,"NK Proliferating","MCRIP1"
"ATP5PF4",9.25989940597898e-49,0.491071019224771,0.834,0.634,1.91948454786538e-44,"NK Proliferating","ATP5PF"
"MRPL111",1.01493584461204e-48,0.398681580369273,0.553,0.28,2.10386051229629e-44,"NK Proliferating","MRPL11"
"SRP146",1.26372772391496e-48,0.414974604350518,0.993,0.958,2.61958119890332e-44,"NK Proliferating","SRP14"
"RBM171",1.54329621727809e-48,0.453093581274816,0.724,0.443,3.19909872879576e-44,"NK Proliferating","RBM17"
"HSPA89",1.95101156486794e-48,0.590093947735015,0.923,0.758,4.04425187281475e-44,"NK Proliferating","HSPA8"
"SUB19",2.17369732914324e-48,0.464904577935009,0.954,0.881,4.50585719358103e-44,"NK Proliferating","SUB1"
"TCP11",2.2011207269799e-48,0.446330878760025,0.558,0.299,4.56270315495663e-44,"NK Proliferating","TCP1"
"TADA31",2.45658686765237e-48,0.364753309924846,0.515,0.247,5.0922589179566e-44,"NK Proliferating","TADA3"
"HSPE16",4.61760449645841e-48,0.503471487908333,0.728,0.479,9.57183236070865e-44,"NK Proliferating","HSPE1"
"ARF65",1.48368386970955e-47,0.495485332540487,0.796,0.543,3.07552829352093e-43,"NK Proliferating","ARF6"
"IQGAP26",1.49868538443895e-47,0.491398069761544,0.783,0.508,3.1066249334035e-43,"NK Proliferating","IQGAP2"
"WDR15",1.57524822235844e-47,0.456485604859871,0.664,0.397,3.26533204012681e-43,"NK Proliferating","WDR1"
"LMAN13",1.80693488747734e-47,0.433501488967169,0.536,0.267,3.74559532825178e-43,"NK Proliferating","LMAN1"
"SUN24",3.5211350993752e-47,0.515298273059533,0.748,0.493,7.29896094749484e-43,"NK Proliferating","SUN2"
"SMARCA52",3.62258209453253e-47,0.484951579968116,0.71,0.45,7.50925042375647e-43,"NK Proliferating","SMARCA5"
"UBE2V21",4.87201423979184e-47,0.37833377052343,0.54,0.274,1.00991983176645e-42,"NK Proliferating","UBE2V2"
"SAR1A",4.97682808342501e-47,0.431234195994894,0.562,0.287,1.03164669341317e-42,"NK Proliferating","SAR1A"
"UBE2E31",1.36004062898172e-46,0.382553800919874,0.513,0.249,2.8192282198162e-42,"NK Proliferating","UBE2E3"
"CCT6A3",1.51904642054394e-46,0.461715467796892,0.69,0.417,3.14883132514553e-42,"NK Proliferating","CCT6A"
"CTCF2",1.53686954526553e-46,0.476394416039126,0.573,0.317,3.18577688038091e-42,"NK Proliferating","CTCF"
"ARL6IP42",2.68454468538144e-46,0.477188047218651,0.907,0.76,5.56479267832718e-42,"NK Proliferating","ARL6IP4"
"CTBP12",3.15543746501169e-46,0.42797647079564,0.538,0.286,6.54090632122273e-42,"NK Proliferating","CTBP1"
"HNRNPA01",4.01075552210334e-46,0.475453377811115,0.715,0.491,8.31389512176802e-42,"NK Proliferating","HNRNPA0"
"PBRM11",4.27574781850482e-46,0.476678257648363,0.609,0.343,8.86319765297864e-42,"NK Proliferating","PBRM1"
"HLA-B5",4.56372321317772e-46,0.397493170661033,1,0.999,9.46014184859609e-42,"NK Proliferating","HLA-B"
"CYC13",5.41291097723323e-46,0.38737603093405,0.553,0.283,1.12204231647068e-41,"NK Proliferating","CYC1"
"MRPS121",1.09411451938683e-45,0.373882518011729,0.518,0.262,2.26798998723697e-41,"NK Proliferating","MRPS12"
"TXN6",1.20861890659343e-45,0.454235576350351,0.759,0.502,2.50534613147753e-41,"NK Proliferating","TXN"
"EIF4EBP21",1.81553785407427e-45,0.44248322636355,0.564,0.305,3.76342841771056e-41,"NK Proliferating","EIF4EBP2"
"MYL12A5",2.10061998339164e-45,0.430505328974877,0.996,0.976,4.35437516357253e-41,"NK Proliferating","MYL12A"
"ITGB72",2.22891842400974e-45,0.39201271778106,0.504,0.234,4.62032500112979e-41,"NK Proliferating","ITGB7"
"TPRKB",2.25079766211061e-45,0.372871113937965,0.5,0.234,4.66567847378908e-41,"NK Proliferating","TPRKB"
"SRSF96",2.37177920573333e-45,0.425660043810625,0.852,0.631,4.91646111556462e-41,"NK Proliferating","SRSF9"
"UBN1",3.41666386122471e-45,0.399852081005796,0.557,0.296,7.08240251793269e-41,"NK Proliferating","UBN1"
"SSBP43",4.72744522267108e-45,0.422116600150754,0.62,0.354,9.79952120207488e-41,"NK Proliferating","SSBP4"
"TCEA15",6.48881250256405e-45,0.440806525756746,0.838,0.612,1.3450659436565e-40,"NK Proliferating","TCEA1"
"ARAP24",6.50015497643684e-45,0.398960621093407,0.586,0.312,1.34741712506559e-40,"NK Proliferating","ARAP2"
"SERF27",7.24334434184698e-45,0.332850445056773,1,0.992,1.50147284862146e-40,"NK Proliferating","SERF2"
"FLNA7",2.12320882048398e-44,0.503690166872149,0.905,0.683,4.40119956398125e-40,"NK Proliferating","FLNA"
"TMED93",5.98577930920433e-44,0.420705611013668,0.639,0.378,1.24079219300497e-39,"NK Proliferating","TMED9"
"ANAPC53",8.42103899513509e-44,0.411906875221576,0.653,0.39,1.74559717330155e-39,"NK Proliferating","ANAPC5"
"LMAN24",2.69497500512738e-43,0.414972194300126,0.679,0.429,5.58641368812854e-39,"NK Proliferating","LMAN2"
"PPP1R183",3.07784555672011e-43,0.433150916279344,0.706,0.436,6.38006605452512e-39,"NK Proliferating","PPP1R18"
"USP141",4.39496656203064e-43,0.403895243739327,0.505,0.25,9.11032618643331e-39,"NK Proliferating","USP14"
"COPE6",4.50438860206869e-43,0.420638477802016,0.821,0.592,9.33714713322818e-39,"NK Proliferating","COPE"
"TRAPPC13",4.77009227635561e-43,0.442201909573468,0.812,0.587,9.88792427965753e-39,"NK Proliferating","TRAPPC1"
"CCT42",5.13188105916674e-43,0.42958385437307,0.641,0.381,1.06378762475467e-38,"NK Proliferating","CCT4"
"LNPEP1",5.43051376294457e-43,0.522076104881115,0.701,0.46,1.12569119792078e-38,"NK Proliferating","LNPEP"
"HMOX2",5.71300700073727e-43,0.422834319759954,0.505,0.248,1.18424922118283e-38,"NK Proliferating","HMOX2"
"MRPL342",6.77608988954721e-43,0.397889116756161,0.608,0.349,1.40461567320424e-38,"NK Proliferating","MRPL34"
"PDAP11",7.97917203756868e-43,0.41307754400148,0.651,0.381,1.65400257166761e-38,"NK Proliferating","PDAP1"
"MIS18BP19",9.14188586593029e-43,0.496925200545509,0.732,0.48,1.89502152114869e-38,"NK Proliferating","MIS18BP1"
"TRA2B5",1.00316503128616e-42,0.435833595980164,0.849,0.642,2.07946079335308e-38,"NK Proliferating","TRA2B"
"BIN26",1.22658986768417e-42,0.458349847595459,0.856,0.647,2.54259813672251e-38,"NK Proliferating","BIN2"
"PSMD131",1.23761787136601e-42,0.387202242505524,0.637,0.365,2.5654580855546e-38,"NK Proliferating","PSMD13"
"HSPD14",1.44732626136345e-42,0.549769465994025,0.693,0.457,3.0001626071803e-38,"NK Proliferating","HSPD1"
"SRRM14",1.50024500248681e-42,0.446090941078964,0.936,0.825,3.10985786565491e-38,"NK Proliferating","SRRM1"
"NDUFA124",1.5756104702597e-42,0.489937384829568,0.745,0.532,3.26608294380133e-38,"NK Proliferating","NDUFA12"
"BRD22",1.90259354562958e-42,0.423060631890194,0.673,0.424,3.94388616073555e-38,"NK Proliferating","BRD2"
"ALOX5AP3",1.95701665305262e-42,0.490138930598967,0.551,0.311,4.05669982011279e-38,"NK Proliferating","ALOX5AP"
"PHPT15",2.50335813815816e-42,0.438978900184993,0.58,0.338,5.18921108458806e-38,"NK Proliferating","PHPT1"
"PUF601",3.03072823483368e-42,0.358749348863302,0.538,0.279,6.28239655798673e-38,"NK Proliferating","PUF60"
"GNAS6",3.72267387479963e-42,0.38886807104896,0.965,0.922,7.71673067507216e-38,"NK Proliferating","GNAS"
"IMMT1",4.01277179719169e-42,0.383709953884329,0.511,0.273,8.31807465839865e-38,"NK Proliferating","IMMT"
"HNRNPK2",4.76521270119944e-42,0.406691749316033,0.954,0.866,9.87780940831633e-38,"NK Proliferating","HNRNPK"
"PTGES34",6.21137000916904e-42,0.46742882412876,0.872,0.734,1.28755488920065e-37,"NK Proliferating","PTGES3"
"MED41",1.42376799676197e-41,0.419220021575958,0.641,0.38,2.95132868048788e-37,"NK Proliferating","MED4"
"SPTBN12",1.95580690998811e-41,0.55330917247732,0.507,0.267,4.05419214371436e-37,"NK Proliferating","SPTBN1"
"BCL7C1",2.35663217848877e-41,0.365415937410947,0.584,0.323,4.88506284278936e-37,"NK Proliferating","BCL7C"
"ADD15",4.46333785940938e-41,0.415705284739063,0.637,0.386,9.25205304876971e-37,"NK Proliferating","ADD1"
"VCP3",4.90395163342106e-41,0.406118324757573,0.582,0.328,1.01654013409185e-36,"NK Proliferating","VCP"
"HSP90B16",1.10455768026013e-40,0.586491410442558,0.876,0.726,2.28963761541122e-36,"NK Proliferating","HSP90B1"
"CDK11B1",1.40253341702864e-40,0.353294839724321,0.526,0.287,2.90731152015867e-36,"NK Proliferating","CDK11B"
"PRDX29",1.77112181221345e-40,0.575792889689536,0.651,0.424,3.67135840453726e-36,"NK Proliferating","PRDX2"
"CSNK2B3",1.89420021214036e-40,0.407248734536106,0.682,0.442,3.92648761974575e-36,"NK Proliferating","CSNK2B"
"PCM15",2.36676169100586e-40,0.510801715989307,0.752,0.541,4.90606030928605e-36,"NK Proliferating","PCM1"
"GTF3C62",3.02697987131287e-40,0.379772215664615,0.568,0.328,6.27462657524445e-36,"NK Proliferating","GTF3C6"
"H2AFY6",3.12166954179253e-40,0.42814203768846,0.821,0.561,6.47090879318174e-36,"NK Proliferating","H2AFY"
"BUD312",4.72776821613037e-40,0.397379587590823,0.639,0.388,9.80019073521665e-36,"NK Proliferating","BUD31"
"DRAP14",5.64654557576195e-40,0.396205266219408,0.845,0.625,1.1704724323997e-35,"NK Proliferating","DRAP1"
"RBX15",5.72445319713814e-40,0.401439646446386,0.834,0.595,1.18662190323477e-35,"NK Proliferating","RBX1"
"PTBP11",5.73847419797687e-40,0.40433099005769,0.566,0.321,1.18952831649862e-35,"NK Proliferating","PTBP1"
"IKZF311",8.60887378134758e-40,0.408449381168786,0.602,0.332,1.78453344613554e-35,"NK Proliferating","IKZF3"
"RAB291",8.75689929896838e-40,0.384784891464376,0.505,0.263,1.81521765568316e-35,"NK Proliferating","RAB29"
"POLR3GL2",9.49453615232978e-40,0.487017851888698,0.613,0.371,1.96812239901644e-35,"NK Proliferating","POLR3GL"
"ARPC46",1.05286117305529e-39,0.419864771618929,0.825,0.596,2.18247592562632e-35,"NK Proliferating","ARPC4"
"PSMD73",1.11430657341089e-39,0.406594036707435,0.673,0.41,2.30984609602343e-35,"NK Proliferating","PSMD7"
"SFPQ2",1.25970919915173e-39,0.460299013681323,0.863,0.681,2.61125119892163e-35,"NK Proliferating","SFPQ"
"NDUFA24",1.6466876921788e-39,0.459918747099845,0.755,0.533,3.41341891711744e-35,"NK Proliferating","NDUFA2"
"ZC3H181",1.69266446088604e-39,0.349902240862678,0.511,0.273,3.50872416097067e-35,"NK Proliferating","ZC3H18"
"UBE2M2",1.71829840271789e-39,0.356399111079992,0.608,0.363,3.56186075899392e-35,"NK Proliferating","UBE2M"
"MRPL181",1.76433865541223e-39,0.335894988796463,0.505,0.261,3.65729759880401e-35,"NK Proliferating","MRPL18"
"ITGB19",1.84396552869116e-39,0.374417525783131,0.867,0.592,3.82235614442391e-35,"NK Proliferating","ITGB1"
"COMMD7",1.84949154892922e-39,0.380718416182751,0.542,0.301,3.83381103177538e-35,"NK Proliferating","COMMD7"
"ARHGDIA2",2.52007427347788e-39,0.413725600451616,0.776,0.546,5.2238619614923e-35,"NK Proliferating","ARHGDIA"
"CREBZF1",3.8380454397863e-39,0.372262886349156,0.551,0.313,7.95588439213303e-35,"NK Proliferating","CREBZF"
"PIM1",4.44732074801089e-39,0.38730100755334,0.516,0.265,9.21885117855178e-35,"NK Proliferating","PIM1"
"UBE2I2",4.61145644269049e-39,0.428331454848886,0.805,0.605,9.55908806005311e-35,"NK Proliferating","UBE2I"
"STAG21",6.73657413796955e-39,0.487275949298624,0.766,0.552,1.39642445305971e-34,"NK Proliferating","STAG2"
"PSMC11",7.20982166778622e-39,0.369123677973136,0.571,0.321,1.49452393351541e-34,"NK Proliferating","PSMC1"
"NDUFAB15",7.52593789787879e-39,0.387486589569343,0.672,0.42,1.56005166685129e-34,"NK Proliferating","NDUFAB1"
"RAB1B1",8.11899101846254e-39,0.355174238787254,0.505,0.261,1.6829856482171e-34,"NK Proliferating","RAB1B"
"CORO1A5",8.41064330519885e-39,0.473045396609754,0.964,0.918,1.74344225073467e-34,"NK Proliferating","CORO1A"
"DDX464",8.46111149089539e-39,0.446779619425952,0.838,0.648,1.7539038009477e-34,"NK Proliferating","DDX46"
"MAPK14",1.04467403373156e-38,0.384257278235135,0.635,0.371,2.16550480452215e-34,"NK Proliferating","MAPK1"
"AURKAIP13",1.15820866322519e-38,0.39208025962957,0.735,0.496,2.4008507379995e-34,"NK Proliferating","AURKAIP1"
"HNRNPA17",1.35813262237876e-38,0.373602989954466,0.998,0.971,2.81527311292894e-34,"NK Proliferating","HNRNPA1"
"DDOST4",1.91976689424232e-38,0.384706027894785,0.547,0.299,3.9794847950749e-34,"NK Proliferating","DDOST"
"UBTF3",2.31394307413522e-38,0.438988610081214,0.626,0.375,4.7965725983749e-34,"NK Proliferating","UBTF"
"TLN15",2.80794446427258e-38,0.344883420962807,0.932,0.76,5.82058807999062e-34,"NK Proliferating","TLN1"
"PSMC42",3.17043456434677e-38,0.354312450456499,0.509,0.267,6.57199380843442e-34,"NK Proliferating","PSMC4"
"SLC25A35",4.29378770109915e-38,0.430372834392865,0.894,0.732,8.90059252560842e-34,"NK Proliferating","SLC25A3"
"NDUFA45",4.69683920960792e-38,0.405128256407534,0.934,0.85,9.73607799759626e-34,"NK Proliferating","NDUFA4"
"TSTD19",5.27347162443679e-38,0.440302483499843,0.679,0.427,1.0931379330295e-33,"NK Proliferating","TSTD1"
"PDCD53",6.44824499851568e-38,0.420169559511687,0.613,0.367,1.33665670574232e-33,"NK Proliferating","PDCD5"
"DAZAP11",6.67615054198336e-38,0.390621838703569,0.507,0.273,1.38389924584773e-33,"NK Proliferating","DAZAP1"
"SMARCC12",7.48777602706954e-38,0.387388006280696,0.593,0.342,1.55214109265124e-33,"NK Proliferating","SMARCC1"
"LASP1",8.16871274219139e-38,0.315873738412001,0.529,0.288,1.69329246432885e-33,"NK Proliferating","LASP1"
"C9orf162",8.2846544975723e-38,0.389821540118458,0.827,0.609,1.71732603080176e-33,"NK Proliferating","C9orf16"
"RNF115",8.89418197634908e-38,0.381754343783139,0.522,0.278,1.8436749818774e-33,"NK Proliferating","RNF115"
"COX7A24",9.71113411929547e-38,0.415739159970018,0.907,0.793,2.01302099158876e-33,"NK Proliferating","COX7A2"
"HUWE1",1.09856394692802e-37,0.381792469065399,0.551,0.309,2.27721320558709e-33,"NK Proliferating","HUWE1"
"PPP6R11",1.13426210581612e-37,0.365234804526267,0.531,0.286,2.35121191914623e-33,"NK Proliferating","PPP6R1"
"PDS5A1",1.25972461659555e-37,0.390607680527178,0.52,0.293,2.61128315774091e-33,"NK Proliferating","PDS5A"
"ARPC55",2.19366920903334e-37,0.372405324485775,0.965,0.836,4.54725690340521e-33,"NK Proliferating","ARPC5"
"CDC5L1",4.12708376884435e-37,0.389609382346045,0.56,0.321,8.55503194443745e-33,"NK Proliferating","CDC5L"
"MRPL14",4.25094996938458e-37,0.333261129922107,0.527,0.289,8.8117941915373e-33,"NK Proliferating","MRPL14"
"NFATC31",5.38722677245227e-37,0.377226816762292,0.568,0.329,1.11671823766163e-32,"NK Proliferating","NFATC3"
"TPM45",7.09722390037657e-37,0.420332135519544,0.673,0.433,1.47118354230906e-32,"NK Proliferating","TPM4"
"RAB8B2",9.78507654218706e-37,0.382248558868646,0.597,0.355,2.02834851642996e-32,"NK Proliferating","RAB8B"
"HNRNPL1",1.16755670189643e-36,0.372202343283901,0.562,0.329,2.4202282873611e-32,"NK Proliferating","HNRNPL"
"RPS19BP12",1.20145517028503e-36,0.395639066514004,0.633,0.389,2.49049642248383e-32,"NK Proliferating","RPS19BP1"
"HNRNPDL8",1.69366346520231e-36,0.403874306956155,0.951,0.857,3.51079499701787e-32,"NK Proliferating","HNRNPDL"
"HNRNPUL12",2.52723724425512e-36,0.404679434353063,0.646,0.416,5.23871008361644e-32,"NK Proliferating","HNRNPUL1"
"ARIH2",2.61145064179946e-36,0.349018127785987,0.524,0.289,5.4132760353861e-32,"NK Proliferating","ARIH2"
"C11orf583",2.83630882397077e-36,0.415619366870203,0.859,0.708,5.87938456120901e-32,"NK Proliferating","C11orf58"
