"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CD3D1",0,1.20049427339697,0.973,0.426,0,"CD8 T","CD3D"
"CD3G1",0,1.1653621427121,0.941,0.378,0,"CD8 T","CD3G"
"IL321",0,1.05133260846609,0.97,0.547,0,"CD8 T","IL32"
"TRAC1",0,1.02356703284424,0.898,0.359,0,"CD8 T","TRAC"
"TRBC21",0,0.949660289535659,0.871,0.482,0,"CD8 T","TRBC2"
"CD3E1",0,0.94232934028882,0.957,0.446,0,"CD8 T","CD3E"
"CD21",0,0.793305386486533,0.832,0.419,0,"CD8 T","CD2"
"NKG7",0,0.70396415410575,0.604,0.391,0,"CD8 T","NKG7"
"GZMM",0,0.647980443215452,0.742,0.305,0,"CD8 T","GZMM"
"CLEC2D1",0,0.633941354869399,0.797,0.45,0,"CD8 T","CLEC2D"
"NUCB2",0,0.617176021753856,0.642,0.323,0,"CD8 T","NUCB2"
"TRBC11",0,0.600876737497638,0.602,0.344,0,"CD8 T","TRBC1"
"TCF71",0,0.570318740666657,0.688,0.362,0,"CD8 T","TCF7"
"LCK1",0,0.569820701545945,0.72,0.348,0,"CD8 T","LCK"
"IL7R1",0,0.561425793971734,0.827,0.47,0,"CD8 T","IL7R"
"RPS4Y11",0,0.559882494753456,0.83,0.697,0,"CD8 T","RPS4Y1"
"SYNE2",0,0.54894767207959,0.698,0.429,0,"CD8 T","SYNE2"
"LDHB1",0,0.544990703254373,0.876,0.63,0,"CD8 T","LDHB"
"RPS121",0,0.529953032819591,1,1,0,"CD8 T","RPS12"
"RPS31",0,0.519370547175361,1,1,0,"CD8 T","RPS3"
"C12orf571",0,0.513135883856577,0.841,0.584,0,"CD8 T","C12orf57"
"PPP2R5C",0,0.505492659139762,0.753,0.604,0,"CD8 T","PPP2R5C"
"RPSA1",0,0.484277226017339,1,0.991,0,"CD8 T","RPSA"
"ETS11",0,0.47894570196836,0.896,0.57,0,"CD8 T","ETS1"
"LEPROTL11",0,0.475798733464355,0.724,0.513,0,"CD8 T","LEPROTL1"
"HCST",0,0.475539295515492,0.961,0.823,0,"CD8 T","HCST"
"PRMT2",0,0.47533317488561,0.792,0.574,0,"CD8 T","PRMT2"
"GYPC1",0,0.472650771176892,0.726,0.48,0,"CD8 T","GYPC"
"STK17A",0,0.47163073434194,0.717,0.443,0,"CD8 T","STK17A"
"RPS51",0,0.460251268986232,1,0.99,0,"CD8 T","RPS5"
"RPS291",0,0.455477553287023,1,1,0,"CD8 T","RPS29"
"CTSW",0,0.450548070709508,0.586,0.235,0,"CD8 T","CTSW"
"RPL33",0,0.446867786585043,1,0.999,0,"CD8 T","RPL3"
"BCL11B1",0,0.445507989340361,0.585,0.281,0,"CD8 T","BCL11B"
"NOSIP1",0,0.439607586536031,0.634,0.429,0,"CD8 T","NOSIP"
"NPM11",0,0.439403234817783,0.986,0.928,0,"CD8 T","NPM1"
"SARAF1",0,0.438068914640753,0.951,0.872,0,"CD8 T","SARAF"
"ATM",0,0.437800780768143,0.817,0.634,0,"CD8 T","ATM"
"LBH1",0,0.437406001525101,0.611,0.343,0,"CD8 T","LBH"
"RPS61",0,0.437141116177736,1,1,0,"CD8 T","RPS6"
"EVL1",0,0.431040457999797,0.862,0.598,0,"CD8 T","EVL"
"RPS271",0,0.426263372035905,1,1,0,"CD8 T","RPS27"
"SPOCK21",0,0.422344418481211,0.611,0.316,0,"CD8 T","SPOCK2"
"RPS181",0,0.420994381122432,1,1,0,"CD8 T","RPS18"
"CD96",0,0.420475337592795,0.504,0.228,0,"CD8 T","CD96"
"EEF1B21",0,0.419218442343888,0.997,0.979,0,"CD8 T","EEF1B2"
"RPL141",0,0.418939203805881,1,1,0,"CD8 T","RPL14"
"RPL23A1",0,0.417288352680933,1,1,0,"CD8 T","RPL23A"
"RARRES3",0,0.416171264003391,0.77,0.525,0,"CD8 T","RARRES3"
"GIMAP71",0,0.413688166577028,0.824,0.587,0,"CD8 T","GIMAP7"
"RPS15A1",0,0.408308167505687,1,1,0,"CD8 T","RPS15A"
"CD7",0,0.393023189895589,0.705,0.361,0,"CD8 T","CD7"
"AAK11",0,0.392970700500612,0.796,0.559,0,"CD8 T","AAK1"
"SLFN51",0,0.391281880132704,0.67,0.429,0,"CD8 T","SLFN5"
"ACAP11",0,0.391014564427282,0.709,0.471,0,"CD8 T","ACAP1"
"PIK3IP11",0,0.390839760370379,0.568,0.346,0,"CD8 T","PIK3IP1"
"RPS27A1",0,0.388355543588271,1,1,0,"CD8 T","RPS27A"
"RPL10A1",0,0.386265548206608,1,0.997,0,"CD8 T","RPL10A"
"RPS3A1",0,0.383153788663081,1,1,0,"CD8 T","RPS3A"
"RPS211",0,0.382768040550264,1,0.999,0,"CD8 T","RPS21"
"RPS251",0,0.382764769607959,1,1,0,"CD8 T","RPS25"
"RASGRP11",0,0.382172506964694,0.519,0.269,0,"CD8 T","RASGRP1"
"LAT1",0,0.380015895406632,0.538,0.276,0,"CD8 T","LAT"
"KLF21",0,0.376950369630669,0.987,0.877,0,"CD8 T","KLF2"
"MGAT4A1",0,0.374043178082847,0.57,0.344,0,"CD8 T","MGAT4A"
"AES1",0,0.373341100043749,0.954,0.769,0,"CD8 T","AES"
"RPS101",0,0.372153546947642,1,0.996,0,"CD8 T","RPS10"
"IKZF3",0,0.367457581915638,0.526,0.296,0,"CD8 T","IKZF3"
"SKAP11",0,0.363341259733585,0.587,0.333,0,"CD8 T","SKAP1"
"RPL131",0,0.362014259712547,1,1,0,"CD8 T","RPL13"
"LINC008611",0,0.359815010558938,0.527,0.276,0,"CD8 T","LINC00861"
"CALM1",0,0.358150754669149,0.989,0.953,0,"CD8 T","CALM1"
"RPL321",0,0.354136913117335,1,1,0,"CD8 T","RPL32"
"RPL211",0,0.348837817879041,1,1,0,"CD8 T","RPL21"
"IL2RG",0,0.345881477144631,0.69,0.466,0,"CD8 T","IL2RG"
"RPS191",0,0.343569116370322,1,1,0,"CD8 T","RPS19"
"SLC38A11",0,0.342596549025317,0.56,0.331,0,"CD8 T","SLC38A1"
"RPS141",0,0.340468338979048,1,1,0,"CD8 T","RPS14"
"TRAF3IP31",0,0.338860172961792,0.833,0.669,0,"CD8 T","TRAF3IP3"
"RPLP21",0,0.331146762910966,1,1,0,"CD8 T","RPLP2"
"RPL301",0,0.325293094822784,1,1,0,"CD8 T","RPL30"
"RPL13A1",0,0.319200485154544,1,1,0,"CD8 T","RPL13A"
"RPL36A1",0,0.316824993454186,0.984,0.964,0,"CD8 T","RPL36A"
"RPL51",0,0.313648990478849,1,0.999,0,"CD8 T","RPL5"
"RPL27A1",0,0.313421978415848,1,1,0,"CD8 T","RPL27A"
"RPS201",0,0.31176384414191,1,0.999,0,"CD8 T","RPS20"
"RPS4X1",0,0.311249747858134,1,1,0,"CD8 T","RPS4X"
"RPL311",0,0.309244982897419,0.999,0.994,0,"CD8 T","RPL31"
"RPLP01",0,0.308653954184715,0.999,0.99,0,"CD8 T","RPLP0"
"RPL101",0,0.301861730240093,1,1,0,"CD8 T","RPL10"
"RPL361",0,0.301787628812333,1,1,0,"CD8 T","RPL36"
"NOP531",0,0.301617910781513,0.961,0.877,0,"CD8 T","NOP53"
"RPL341",0,0.298274661822846,1,1,0,"CD8 T","RPL34"
"RPL191",0,0.290612254798748,1,1,0,"CD8 T","RPL19"
"RPS161",0,0.287188666319438,1,1,0,"CD8 T","RPS16"
"RPL91",0,0.285093198916659,1,1,0,"CD8 T","RPL9"
"RPL381",0,0.282476493296579,1,1,0,"CD8 T","RPL38"
"KIF2A",0,0.282337088684179,0.641,0.426,0,"CD8 T","KIF2A"
"RPS281",0,0.280236253274518,1,1,0,"CD8 T","RPS28"
"RPL35A1",0,0.265801492609217,1,1,0,"CD8 T","RPL35A"
"RPL7A1",0,0.262291851857046,1,1,0,"CD8 T","RPL7A"
"RPL271",0,0.258241946643132,1,0.999,0,"CD8 T","RPL27"
"RPS151",0,0.25755158428012,1,1,0,"CD8 T","RPS15"
"MALAT1",0,0.256068947907305,1,1,0,"CD8 T","MALAT1"
"RPL351",0,0.254942449148389,1,0.999,0,"CD8 T","RPL35"
"RPL411",0,0.242007939392224,1,1,0,"CD8 T","RPL41"
"RPS71",0,0.238555950870099,1,1,0,"CD8 T","RPS7"
"KIAA1551",2.77526155931792e-295,0.416105475094102,0.784,0.621,5.75283968631012e-291,"CD8 T","KIAA1551"
"RPS231",3.33103269337021e-295,0.25181436651159,1,1,6.90489767008711e-291,"CD8 T","RPS23"
"PIK3R1",1.00289278927304e-290,0.452577406579906,0.687,0.505,2.07889646288408e-286,"CD8 T","PIK3R1"
"RPL241",3.9638981878376e-289,0.225510569529093,1,0.999,8.21676455356857e-285,"CD8 T","RPL24"
"RPL371",3.56495985190196e-285,0.228960615101369,1,1,7.38980527700758e-281,"CD8 T","RPL37"
"RUNX3",7.4675905179501e-282,0.320823179664772,0.578,0.373,1.54795683846588e-277,"CD8 T","RUNX3"
"RPL281",1.75575137059915e-281,0.218576960320608,1,1,3.63949701611499e-277,"CD8 T","RPL28"
"CDC42SE21",3.51287153956336e-281,0.329916466803117,0.752,0.575,7.2818314143609e-277,"CD8 T","CDC42SE2"
"RPS22",1.34192946779941e-280,0.247658578266777,1,1,2.78168559380139e-276,"CD8 T","RPS2"
"RORA1",3.15161409044141e-280,0.276133291544241,0.551,0.321,6.532980848076e-276,"CD8 T","RORA"
"RPS81",7.6579357729723e-276,0.285152891444295,1,1,1.58741350637943e-271,"CD8 T","RPS8"
"RPL121",7.30690526504175e-272,0.25565797436425,1,1,1.5146483923905e-267,"CD8 T","RPL12"
"ISG201",1.57009058439627e-271,0.265129719089288,0.699,0.477,3.25464077239503e-267,"CD8 T","ISG20"
"GCC21",9.72007722257583e-271,0.366840467938187,0.732,0.559,2.01487480746774e-266,"CD8 T","GCC2"
"DDX241",1.46093675561966e-269,0.306911643495998,0.858,0.723,3.02837580072399e-265,"CD8 T","DDX24"
"HSPA81",1.17227263675173e-268,0.333488063954486,0.871,0.738,2.43000394872265e-264,"CD8 T","HSPA8"
"RPL181",3.11700136768761e-265,0.231633259645884,1,1,6.46123213507964e-261,"CD8 T","RPL18"
"SNHG81",1.20989649790425e-259,0.379166916438508,0.725,0.585,2.50799445050572e-255,"CD8 T","SNHG8"
"EEF1D1",9.38707386914982e-257,0.232092616850292,0.995,0.989,1.94584654233607e-252,"CD8 T","EEF1D"
"TSTD11",2.62494093297597e-255,0.26840520879162,0.597,0.396,5.44124005996589e-251,"CD8 T","TSTD1"
"NAP1L4",1.26181066439485e-249,0.3238131186142,0.58,0.399,2.61560732622408e-245,"CD8 T","NAP1L4"
"RPL18A1",2.72016089947034e-244,0.208998832766832,1,1,5.63862152851207e-240,"CD8 T","RPL18A"
"RPL61",6.58719815025372e-242,0.206114580738484,1,1,1.36546030456609e-237,"CD8 T","RPL6"
"LITAF",2.04924807478526e-233,0.331651600850307,0.699,0.539,4.24788633422237e-229,"CD8 T","LITAF"
"HSP90AB1",2.95989291366485e-233,0.284641947238476,0.941,0.874,6.13556202073587e-229,"CD8 T","HSP90AB1"
"RPL36AL1",4.92075564396644e-226,0.222389686625516,0.992,0.98,1.0200234374378e-221,"CD8 T","RPL36AL"
"BIN11",3.85490336886183e-223,0.268225561025969,0.542,0.351,7.99082919331369e-219,"CD8 T","BIN1"
"TBC1D10C",1.14323353838857e-218,0.269034054573774,0.599,0.422,2.36980880172567e-214,"CD8 T","TBC1D10C"
"BTN3A2",1.90374804418127e-218,0.304269795830988,0.615,0.445,3.94627932078335e-214,"CD8 T","BTN3A2"
"PSIP11",6.59744015571288e-213,0.284529825115954,0.662,0.491,1.36758336987772e-208,"CD8 T","PSIP1"
"SNRPD21",1.315182088623e-205,0.26213849178299,0.852,0.741,2.72624095150661e-201,"CD8 T","SNRPD2"
"RPL221",8.24628517683495e-204,0.219940961603932,1,0.999,1.70937245430612e-199,"CD8 T","RPL22"
"SUN2",1.97988700579457e-203,0.275016905202962,0.633,0.468,4.10410777431156e-199,"CD8 T","SUN2"
"SEPT61",4.91428527563146e-196,0.256050816679881,0.729,0.566,1.01868219478565e-191,"CD8 T","SEPT6"
"RPL71",1.1989496181758e-195,0.204863200931534,1,0.999,2.48530266351661e-191,"CD8 T","RPL7"
"RPL171",8.54120246102234e-193,0.264325346761187,0.856,0.751,1.77050585814532e-188,"CD8 T","RPL17"
"PRDX21",1.99915166637817e-192,0.245982713361155,0.567,0.398,4.1440414892353e-188,"CD8 T","PRDX2"
"HINT11",6.04849333798596e-190,0.220168289234145,0.955,0.892,1.25379218403111e-185,"CD8 T","HINT1"
"NUCKS1",1.79468039265506e-183,0.253821704037511,0.76,0.634,3.72019298593467e-179,"CD8 T","NUCKS1"
"SOD11",4.2808313622324e-182,0.236841503004463,0.778,0.622,8.87373533077154e-178,"CD8 T","SOD1"
"SYNE1",9.9440831798091e-181,0.353352970626679,0.5,0.336,2.06130900234263e-176,"CD8 T","SYNE1"
"RPL42",2.0032971486089e-180,0.2222466688412,0.996,0.991,4.1526346593514e-176,"CD8 T","RPL4"
"PAXX",7.18331620971125e-179,0.255371782681444,0.563,0.409,1.48902961711104e-174,"CD8 T","PAXX"
"CD481",8.79464493265912e-179,0.207340020616462,0.976,0.949,1.82304194809091e-174,"CD8 T","CD48"
"ARL4C",7.79072349614437e-178,0.220802328219254,0.837,0.661,1.61493907351577e-173,"CD8 T","ARL4C"
"ZFP36L21",2.25703661690407e-177,0.281998271488812,0.964,0.891,4.67861120318045e-173,"CD8 T","ZFP36L2"
"EIF4A21",3.47258486811315e-167,0.246123146587901,0.856,0.755,7.19832117311175e-163,"CD8 T","EIF4A2"
"SEPT7",3.51328168358805e-167,0.248211739728351,0.907,0.832,7.28268160190966e-163,"CD8 T","SEPT7"
"SYNRG",6.35711008125619e-165,0.246330126085417,0.521,0.375,1.3177653487436e-160,"CD8 T","SYNRG"
"EPB411",9.66092146848216e-165,0.264567039244129,0.644,0.494,2.00261241120167e-160,"CD8 T","EPB41"
"PDCD4",1.35630236473056e-164,0.245874131672966,0.683,0.553,2.81147917184998e-160,"CD8 T","PDCD4"
"FAM107B1",3.21887225394806e-159,0.215587368857968,0.797,0.651,6.67240029520892e-155,"CD8 T","FAM107B"
"HSPE1",1.24889359606571e-156,0.239950655333194,0.597,0.457,2.58883153528461e-152,"CD8 T","HSPE1"
"CHD31",3.09211783044544e-155,0.234263792713678,0.528,0.392,6.40965105073035e-151,"CD8 T","CHD3"
"TMA7",3.28351000764988e-155,0.208485925052904,0.975,0.947,6.80638789485744e-151,"CD8 T","TMA7"
"HLA-F",1.21546063001312e-150,0.240697907770808,0.833,0.743,2.51952833995419e-146,"CD8 T","HLA-F"
"MZT2B1",1.08022741316956e-149,0.219579418963334,0.812,0.707,2.23920340475918e-145,"CD8 T","MZT2B"
"PEBP11",6.50509730415335e-148,0.218686937967513,0.637,0.489,1.34844162017795e-143,"CD8 T","PEBP1"
"ABHD17A",3.48877546770161e-144,0.224657092811147,0.659,0.527,7.23188266699868e-140,"CD8 T","ABHD17A"
"BUB3",3.78484365377063e-142,0.233745564281704,0.506,0.369,7.84560240990114e-138,"CD8 T","BUB3"
"RBL2",1.09587630018602e-137,0.229633866193317,0.533,0.404,2.27164198265561e-133,"CD8 T","RBL2"
"PNISR",2.16120898986427e-132,0.21279739338527,0.944,0.893,4.47997011508965e-128,"CD8 T","PNISR"
"DDX6",3.72645952024126e-132,0.225302361333543,0.661,0.54,7.7245779395081e-128,"CD8 T","DDX6"
"CNOT6L",2.94438073134964e-128,0.22540235616099,0.541,0.414,6.10340681801467e-124,"CD8 T","CNOT6L"
"STK4",1.73671713733152e-127,0.206012227047066,0.868,0.784,3.60004095397451e-123,"CD8 T","STK4"
"MPHOSPH81",5.75869042873259e-125,0.2320935022743,0.728,0.607,1.19371893897198e-120,"CD8 T","MPHOSPH8"
"TUT41",1.52742875503046e-124,0.218529523355287,0.553,0.414,3.16620706630264e-120,"CD8 T","TUT4"
"UXT1",4.87618071375947e-123,0.224523019896057,0.741,0.648,1.0107835001552e-118,"CD8 T","UXT"
"ZRANB2",3.80551559232061e-119,0.206852838071382,0.717,0.605,7.8884532713214e-115,"CD8 T","ZRANB2"
"KMT2A",2.63413352947171e-116,0.229568559835026,0.639,0.525,5.46029539324192e-112,"CD8 T","KMT2A"
"TTC3",2.04843012525904e-114,0.222630908634223,0.639,0.537,4.24619080664946e-110,"CD8 T","TTC3"
"RPS261",1.77449455184507e-113,0.281611245215613,0.989,0.99,3.67834975651965e-109,"CD8 T","RPS26"
"CD81",9.94565607230709e-106,0.211274464580716,0.602,0.497,2.06163504722854e-101,"CD8 T","CD81"
"CD52",2.5678282937416e-102,0.235917954812277,0.995,0.945,5.32285127009696e-98,"CD8 T","CD52"
"NDFIP11",6.48587083628634e-97,0.206287948751984,0.568,0.472,1.3444561656538e-92,"CD8 T","NDFIP1"
"PCM1",1.84273663276669e-95,0.215919648404352,0.621,0.527,3.81980876606207e-91,"CD8 T","PCM1"
"ITGA4",3.38493777546413e-95,0.271045975556676,0.639,0.548,7.0166375147596e-91,"CD8 T","ITGA4"
"FBL",1.40253564448192e-94,0.203746460825786,0.551,0.445,2.90731613744657e-90,"CD8 T","FBL"
"C6orf481",2.95274676070568e-90,0.21688089186224,0.682,0.598,6.1207487602668e-86,"CD8 T","C6orf48"
"HSP90AA1",1.02830097676163e-82,0.207142670427935,0.959,0.944,2.13156509472918e-78,"CD8 T","HSP90AA1"
"PTPRC",3.58905918440675e-41,0.209289197107977,0.993,0.991,7.43976078335675e-37,"CD8 T","PTPRC"
"GNLY",0,3.68842029072262,0.982,0.304,0,"NK","GNLY"
"NKG71",0,3.19137922979552,0.999,0.35,0,"NK","NKG7"
"GZMB",0,2.82760200308208,0.955,0.128,0,"NK","GZMB"
"PRF1",0,2.75757246636751,0.974,0.142,0,"NK","PRF1"
"FGFBP2",0,2.58289445073992,0.883,0.111,0,"NK","FGFBP2"
"GZMA",0,2.47623072163622,0.98,0.216,0,"NK","GZMA"
"KLRD1",0,2.41122293099222,0.983,0.132,0,"NK","KLRD1"
"CST7",0,2.3828636885427,0.983,0.211,0,"NK","CST7"
"SPON2",0,2.2952318951671,0.816,0.07,0,"NK","SPON2"
"KLRF1",0,2.25333292689695,0.929,0.047,0,"NK","KLRF1"
"CTSW1",0,2.0864930407477,0.943,0.205,0,"NK","CTSW"
"CD247",0,2.01650130390866,0.956,0.332,0,"NK","CD247"
"CCL51",0,1.85926241223679,0.893,0.395,0,"NK","CCL5"
"CLIC3",0,1.85820799077566,0.765,0.075,0,"NK","CLIC3"
"HOPX",0,1.79924755642156,0.86,0.156,0,"NK","HOPX"
"GZMH",0,1.70922298599447,0.802,0.122,0,"NK","GZMH"
"IL2RB",0,1.69818690535502,0.809,0.093,0,"NK","IL2RB"
"KLRB1",0,1.6784638189582,0.836,0.223,0,"NK","KLRB1"
"TRDC",0,1.60287245334692,0.777,0.055,0,"NK","TRDC"
"CD71",0,1.59698266112668,0.909,0.351,0,"NK","CD7"
"GZMM1",0,1.53263068708653,0.902,0.305,0,"NK","GZMM"
"FCGR3A",0,1.45131927275603,0.88,0.16,0,"NK","FCGR3A"
"ARL4C1",0,1.44237420786455,0.99,0.649,0,"NK","ARL4C"
"ABHD17A1",0,1.41890387187567,0.926,0.499,0,"NK","ABHD17A"
"SYNE21",0,1.41827902816454,0.886,0.417,0,"NK","SYNE2"
"CMC1",0,1.40450433939401,0.633,0.195,0,"NK","CMC1"
"EFHD21",0,1.34422964114424,0.969,0.572,0,"NK","EFHD2"
"ADGRG1",0,1.34249320621949,0.706,0.064,0,"NK","ADGRG1"
"JAK1",0,1.33078544021592,0.97,0.765,0,"NK","JAK1"
"SYNE11",0,1.31293786117824,0.813,0.303,0,"NK","SYNE1"
"PYHIN1",0,1.27437326218275,0.77,0.182,0,"NK","PYHIN1"
"RUNX31",0,1.23831402529155,0.846,0.348,0,"NK","RUNX3"
"SAMD3",0,1.16912466310251,0.768,0.191,0,"NK","SAMD3"
"HCST1",0,1.16898588104534,0.991,0.826,0,"NK","HCST"
"MYBL1",0,1.16878414667306,0.714,0.166,0,"NK","MYBL1"
"IFITM2",0,1.15977650402666,0.986,0.816,0,"NK","IFITM2"
"GNPTAB",0,1.14666617930907,0.725,0.257,0,"NK","GNPTAB"
"MATK",0,1.11706681329951,0.688,0.109,0,"NK","MATK"
"CEP78",0,1.10170064469277,0.637,0.127,0,"NK","CEP78"
"CX3CR1",0,1.08716235157046,0.633,0.199,0,"NK","CX3CR1"
"CALM11",0,1.07304543639621,1,0.953,0,"NK","CALM1"
"RARRES31",0,1.06201678496003,0.883,0.521,0,"NK","RARRES3"
"PLAC8",0,1.05731623729275,0.928,0.62,0,"NK","PLAC8"
"S1PR5",0,1.02031105457034,0.602,0.054,0,"NK","S1PR5"
"SEPT71",0,0.991604176766744,0.977,0.826,0,"NK","SEPT7"
"RNF213",0,0.974365368725903,0.958,0.778,0,"NK","RNF213"
"UBB",0,0.963991014372688,0.979,0.859,0,"NK","UBB"
"LITAF1",0,0.961806565143038,0.852,0.526,0,"NK","LITAF"
"UTRN",0,0.941969137815141,0.871,0.622,0,"NK","UTRN"
"TXK",0,0.932787784203214,0.646,0.17,0,"NK","TXK"
"HLA-C",0,0.926494545575907,1,0.999,0,"NK","HLA-C"
"APMAP",0,0.911199285800138,0.647,0.167,0,"NK","APMAP"
"MBP",0,0.909942401609246,0.838,0.533,0,"NK","MBP"
"IGFBP7",0,0.907140579451071,0.511,0.109,0,"NK","IGFBP7"
"C1orf21",0,0.907111111415523,0.582,0.066,0,"NK","C1orf21"
"ID21",0,0.903615466388173,0.918,0.587,0,"NK","ID2"
"RAP1B",0,0.879607185416955,0.965,0.784,0,"NK","RAP1B"
"PTPN4",0,0.87911459252375,0.678,0.254,0,"NK","PTPN4"
"APOBEC3G",0,0.867273717577421,0.667,0.262,0,"NK","APOBEC3G"
"PFN1",0,0.863149181510329,0.999,0.976,0,"NK","PFN1"
"CD631",0,0.843937558449537,0.872,0.551,0,"NK","CD63"
"C12orf75",0,0.840852214517696,0.679,0.224,0,"NK","C12orf75"
"SYTL3",0,0.830999717921405,0.58,0.161,0,"NK","SYTL3"
"ITGAL",0,0.828487501246145,0.765,0.425,0,"NK","ITGAL"
"PDIA3",0,0.822242883562177,0.842,0.62,0,"NK","PDIA3"
"TBX21",0,0.807853975695797,0.527,0.06,0,"NK","TBX21"
"IL2RG1",0,0.80465563227749,0.807,0.461,0,"NK","IL2RG"
"PIP4K2A",0,0.803226796793725,0.764,0.441,0,"NK","PIP4K2A"
"BIN2",0,0.797264750590031,0.868,0.619,0,"NK","BIN2"
"MACF1",0,0.796327494415206,0.767,0.519,0,"NK","MACF1"
"CHST12",0,0.793347827485688,0.598,0.155,0,"NK","CHST12"
"RAC2",0,0.790585953799002,0.927,0.773,0,"NK","RAC2"
"DIP2A",0,0.782391486753795,0.602,0.273,0,"NK","DIP2A"
"PTPN121",0,0.781895214380064,0.643,0.281,0,"NK","PTPN12"
"TFDP2",0,0.777050266540729,0.57,0.163,0,"NK","TFDP2"
"NCR3",0,0.772114547184927,0.525,0.098,0,"NK","NCR3"
"HLA-A",0,0.771814810415141,1,0.999,0,"NK","HLA-A"
"ARPC5L",0,0.762098892061864,0.662,0.306,0,"NK","ARPC5L"
"CD99",0,0.76187336631901,0.869,0.613,0,"NK","CD99"
"HIST1H1E",0,0.757056688220406,0.703,0.522,0,"NK","HIST1H1E"
"HIST1H1D",0,0.755229821879944,0.664,0.477,0,"NK","HIST1H1D"
"CD811",0,0.75489217127877,0.798,0.476,0,"NK","CD81"
"ZAP70",0,0.748382049325713,0.603,0.196,0,"NK","ZAP70"
"EVL2",0,0.746187362812801,0.887,0.607,0,"NK","EVL"
"MYL12A",0,0.742378212750196,0.997,0.973,0,"NK","MYL12A"
"CLEC2B",0,0.73767657517693,0.777,0.516,0,"NK","CLEC2B"
"PRMT21",0,0.737059693347543,0.815,0.581,0,"NK","PRMT2"
"GNG2",0,0.736207187330559,0.622,0.307,0,"NK","GNG2"
"PRKCH",0,0.720953223096462,0.612,0.235,0,"NK","PRKCH"
"DBI",0,0.719413537934517,0.852,0.668,0,"NK","DBI"
"CALR",0,0.7162277229255,0.776,0.608,0,"NK","CALR"
"CYBA1",0,0.713769913835649,0.998,0.948,0,"NK","CYBA"
"AES2",0,0.712595447166049,0.968,0.776,0,"NK","AES"
"PPP2R5C1",0,0.70953002387614,0.837,0.6,0,"NK","PPP2R5C"
"HLA-E",0,0.708801268883508,1,0.99,0,"NK","HLA-E"
"PIK3R11",0,0.701844581169594,0.731,0.508,0,"NK","PIK3R1"
"MSN1",0,0.699161968372191,0.94,0.795,0,"NK","MSN"
"ARPC21",0,0.693142015439673,0.992,0.941,0,"NK","ARPC2"
"SKAP12",0,0.684802533129752,0.686,0.332,0,"NK","SKAP1"
"BTN3A21",0,0.683777628421606,0.711,0.441,0,"NK","BTN3A2"
"SPN",0,0.680896840688777,0.694,0.4,0,"NK","SPN"
"SUN21",0,0.679377505230613,0.739,0.462,0,"NK","SUN2"
"B2M",0,0.6671378565634,1,1,0,"NK","B2M"
"FYN",0,0.666144976035198,0.778,0.54,0,"NK","FYN"
"CFL1",0,0.66448928815692,0.997,0.976,0,"NK","CFL1"
"TPST2",0,0.66139574428225,0.587,0.225,0,"NK","TPST2"
"DSTN",0,0.660031991082625,0.692,0.437,0,"NK","DSTN"
"NCL",0,0.659905420813422,0.959,0.873,0,"NK","NCL"
"DDIT4",0,0.654265297021717,0.712,0.459,0,"NK","DDIT4"
"RORA2",0,0.653873695161531,0.682,0.315,0,"NK","RORA"
"SLC9A3R1",0,0.649990328664318,0.658,0.37,0,"NK","SLC9A3R1"
"ACTN41",0,0.640173030031272,0.676,0.385,0,"NK","ACTN4"
"NDUFB2",0,0.638058513883587,0.816,0.655,0,"NK","NDUFB2"
"CTSC1",0,0.634845700088676,0.744,0.465,0,"NK","CTSC"
"LY6E1",0,0.632627961961596,0.827,0.62,0,"NK","LY6E"
"DHRS7",0,0.627931841288228,0.666,0.398,0,"NK","DHRS7"
"SLFN52",0,0.62585369327141,0.688,0.438,0,"NK","SLFN5"
"RHOC",0,0.624024464400744,0.551,0.17,0,"NK","RHOC"
"RBM39",0,0.622518204231038,0.95,0.882,0,"NK","RBM39"
"ETS12",0,0.621806446295138,0.887,0.587,0,"NK","ETS1"
"ATM1",0,0.620697164457882,0.836,0.64,0,"NK","ATM"
"CCND3",0,0.612091672936326,0.762,0.544,0,"NK","CCND3"
"STK17A1",0,0.610458390391461,0.736,0.454,0,"NK","STK17A"
"GPR65",0,0.610417821521955,0.589,0.304,0,"NK","GPR65"
"ARAP2",0,0.608201516067321,0.575,0.279,0,"NK","ARAP2"
"YWHAZ",0,0.607780128991574,0.955,0.873,0,"NK","YWHAZ"
"HLA-B",0,0.60743069017626,1,0.999,0,"NK","HLA-B"
"IGF2R",0,0.605362529767957,0.526,0.237,0,"NK","IGF2R"
"OSTF1",0,0.604534166439221,0.705,0.473,0,"NK","OSTF1"
"CLIC11",0,0.594899714764638,0.962,0.793,0,"NK","CLIC1"
"AKNA",0,0.587000208118266,0.679,0.451,0,"NK","AKNA"
"PTPRC1",0,0.586227182740708,0.999,0.99,0,"NK","PTPRC"
"C1orf56",0,0.583220484358432,0.66,0.479,0,"NK","C1orf56"
"ALOX5AP",0,0.578911136585756,0.532,0.283,0,"NK","ALOX5AP"
"CD22",0,0.574780461987974,0.652,0.462,0,"NK","CD2"
"HLA-F1",0,0.574308636395998,0.875,0.741,0,"NK","HLA-F"
"IQGAP2",0,0.570153095063042,0.713,0.483,0,"NK","IQGAP2"
"ITGB21",0,0.568702340511994,0.937,0.691,0,"NK","ITGB2"
